,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,dog_breed,retweet_count,favorite_count,confidence_prediction,dog_stage
442,793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution ,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,doormat,3048,9483,0.9083245,None
443,793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo ,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,labrador_retriever,6114,16221,0.7712012999999999,None
444,793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 ,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,lakeland_terrier,2164,7357,0.618567,None
445,793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on ,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden_retriever,3019,10002,0.9850534499999999,None
446,793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 ,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,italian_greyhound,1847,6551,0.480231,None
447,793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort ",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,labrador_retriever,4245,13474,0.9301902999999999,None
448,792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 ,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,jack-o'-lantern,4642,12006,0.9995022741,None
449,792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug ,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,yorkshire_terrier,1823,7790,0.9850771899999999,None
450,792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial ,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker_spaniel,4658,14276,0.8990802999999999,None
451,792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 ,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,1961,7613,0.9983142,None
452,791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets ,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,pembroke,4469,13910,0.9998074020000001,None
453,791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket ,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,miniature_pinscher,2756,9325,0.99199306,None
454,791026214425268224,2016-10-25 21:18:40,Twitter for iPhone,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 ,"https://twitter.com/dog_rates/status/763837565564780549/photo/1,https://twitter.com/dog_rates/status/763837565564780549/photo/1",11,10,Alfie,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,malamute,4459,0,0.4949873,None
455,790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 ,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,cocker_spaniel,2317,10477,0.763498,None
456,790723298204217344,2016-10-25 01:14:59,Twitter for iPhone,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 ,"https://twitter.com/dog_rates/status/789986466051088384/photo/1,https://twitter.com/dog_rates/status/789986466051088384/photo/1",12,10,Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,tub,2509,0,0.8831135,None
457,790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby ,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,bernese_mountain_dog,2076,8693,0.998595887,None
458,790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary ,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,refrigerator,7800,21942,0.999169816,None
459,790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly ,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,pembroke,2021,8292,0.914203,None
460,789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af ,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow,1932,7965,0.4287278,None
461,789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af ,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,chesapeake_bay_retriever,2100,7174,0.9148907999999999,None
462,789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with ,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,2808,9667,0.9579823000000001,None
463,789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet ,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,chihuahua,3039,10287,0.8657553,None
464,788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af ",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,remote_control,13434,29059,0.9511407999999999,None
465,788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af ,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden_retriever,5741,16517,0.9575947,None
466,788178268662984705,2016-10-18 00:41:57,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af ,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,None,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,samoyed,2298,7658,0.8466529,None
467,788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats ,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,1414,6513,0.9427322,None
468,788070120937619456,2016-10-17 17:32:13,Twitter for iPhone,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both ,"https://twitter.com/dog_rates/status/761004547850530816/photo/1,https://twitter.com/dog_rates/status/761004547850530816/photo/1",11,10,Bo,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,golden_retriever,3709,0,0.8477637,None
469,787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent ,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,pug,3315,9188,0.6651173000000001,None
470,787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere ,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,german_shepherd,3020,10837,0.998112192,None
471,787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug ,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,chihuahua,3075,11508,0.9410514999999999,None
472,787322443945877504,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 ,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,seat_belt,1898,8253,0.8706988,None
473,786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire ,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,golden_retriever,8648,28178,0.9990197000000001,None
475,786664955043049472,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 ",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,None,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,leonberg,2768,11286,0.98466249,None
476,786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho ,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,pembroke,3357,9975,0.997260176,None
477,786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af ,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden_retriever,3790,11539,0.9942893899999999,doggo
478,786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution ,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,labrador_retriever,5163,16195,0.7804055999999999,None
479,786036967502913536,2016-10-12 02:53:11,Twitter for iPhone,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden_retriever,7643,0,0.997890124,None
480,785927819176054784,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop ,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,teddy,3428,12033,0.9834453299999999,None
481,785872687017132033,2016-10-11 16:00:24,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his ,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,great_pyrenees,1970,7075,0.7337940000000001,None
482,785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af ,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,miniature_pinscher,2170,9632,0.839303,None
483,785264754247995392,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc ,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,teddy,1761,7686,0.7877696000000001,None
484,785170936622350336,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,seat_belt,5256,12782,0.9382177,None
485,784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day ,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,malamute,2743,9475,0.9938522,None
486,784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 ,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,miniature_poodle,1388,6027,0.9989312,None
487,783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af ,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,lakeland_terrier,2113,7772,0.5956070000000001,None
488,783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free ,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,chow,3489,11040,0.6641869,None
489,783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,chihuahua,2431,8940,0.9412099,None
490,783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well ,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,norwegian_elkhound,5950,17835,0.9743896999999999,None
491,783347506784731136,2016-10-04 16:46:14,Twitter for iPhone,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 ,"https://twitter.com/dog_rates/status/674291837063053312/photo/1,https://twitter.com/dog_rates/status/674291837063053312/photo/1",11,10,Kenny,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,cardigan,6049,0,0.98342057,None
492,783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats ,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,chesapeake_bay_retriever,2398,8601,0.539196,None
493,782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden_retriever,1507,7903,0.8008628,doggo
494,782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 ,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,malamute,2022,8240,0.9933985999999999,None
495,782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,6028,17604,0.9297005,doggo
496,782021823840026624,2016-10-01 00:58:26,Twitter for iPhone,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,"https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://twitter.com/dog_rates/status/707610948723478529/photo/1",12,10,Harper,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden_retriever,6729,0,0.667352,None
498,781524693396357120,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 ,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,None,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,tennis_ball,5995,21930,0.999155939,None
499,781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well ,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,Oakley,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,mexican_hairless,2260,8908,0.9451671999999999,None
500,781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution ",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,None,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,shetland_sheepdog,2953,10330,0.9993259109999999,None
501,780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dash,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,chesapeake_bay_retriever,2161,7598,0.8671230000000001,None
502,780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet ,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,siberian_husky,1404,5807,0.99617104,None
503,780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well ,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,None,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden_retriever,1864,6652,0.9579371,None
504,780496263422808064,2016-09-26 19:56:24,Twitter for iPhone,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand ,"https://twitter.com/dog_rates/status/742423170473463808/photo/1,https://twitter.com/dog_rates/status/742423170473463808/photo/1",12,10,Bell,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,pug,3994,0,0.998923619,None
505,780476555013349377,2016-09-26 18:38:05,Twitter for iPhone,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

 ","https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1,https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1",12,10,None,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,pug,125,0,0.9800732,None
506,780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,Bear,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,great_dane,1154,5590,0.7277889000000001,None
507,780192070812196864,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 ,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11,10,None,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla,2413,9193,0.30903030000000004,None
508,779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie ,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12,10,Reggie,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,toy_poodle,3940,12451,0.5512903,None
509,779056095788752897,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare ,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13,10,None,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,chihuahua,4878,15611,0.8874955000000001,None
510,778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af ,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11,10,Jay,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,cocker_spaniel,7825,21094,0.9509264000000001,None
511,778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly ",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11,10,Mya,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,staffordshire_bullterrier,1431,7275,0.6957500000000001,None
512,778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 ","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10,10,Strider,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,german_shepherd,1616,6089,0.9030133,None
513,778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with ,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11,10,Penny,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,airedale,1088,4909,0.9221801000000001,None
514,778408200802557953,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 ,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14,10,None,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,pembroke,4691,14408,0.9684277000000001,None
